Time,Source,Destination,Protocol,Length
2019-05-27 07:36:33.362758,192.168.0.13,192.168.0.23,TCP,572
2019-05-27 07:36:33.366760,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.367142,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.414603,192.168.0.13,192.168.0.23,TCP,991
2019-05-27 07:36:33.415127,192.168.0.13,192.168.0.23,TCP,987
2019-05-27 07:36:33.417896,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.418319,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.475169,192.168.0.13,192.168.0.23,TCP,939
2019-05-27 07:36:33.475706,192.168.0.13,192.168.0.23,TCP,935
2019-05-27 07:36:33.478195,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.478867,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.535184,192.168.0.13,192.168.0.23,TCP,911
2019-05-27 07:36:33.665648,192.168.0.13,192.168.0.23,TCP,907
2019-05-27 07:36:33.668871,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.669355,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.670527,192.168.0.13,192.168.0.23,TCP,939
2019-05-27 07:36:33.671064,192.168.0.13,192.168.0.23,TCP,935
2019-05-27 07:36:33.680371,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.680782,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.693925,192.168.0.13,192.168.0.23,TCP,1151
2019-05-27 07:36:33.694407,192.168.0.13,192.168.0.23,TCP,1147
2019-05-27 07:36:33.697451,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.697927,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.755297,192.168.0.13,192.168.0.23,TCP,947
2019-05-27 07:36:33.755851,192.168.0.13,192.168.0.23,TCP,943
2019-05-27 07:36:33.758656,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.759073,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.807864,192.168.0.1,192.168.0.14,TCP,122
2019-05-27 07:36:33.811339,192.168.0.1,192.168.0.14,TCP,114
2019-05-27 07:36:33.816182,192.168.0.13,192.168.0.23,TCP,955
2019-05-27 07:36:33.816957,192.168.0.13,192.168.0.23,TCP,951
2019-05-27 07:36:33.820350,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.820832,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.828868,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.828996,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.829072,192.168.0.1,192.168.0.14,TCP,1406
2019-05-27 07:36:33.831001,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.831182,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.831261,192.168.0.1,192.168.0.14,TCP,1222
2019-05-27 07:36:33.835299,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.835467,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.835597,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.835733,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.835816,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.835892,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.836026,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.836105,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.836223,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.836465,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.836588,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.836665,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.837614,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.837695,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.839074,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.839196,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.839442,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.841792,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.845136,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.845441,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.845572,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.845672,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.845809,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.845930,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.847430,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.847732,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.847865,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.847953,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.850356,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.850974,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.853476,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.853636,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.853714,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.853791,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.853924,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.854001,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.857789,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.857925,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.857999,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.858116,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.858487,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.858653,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.861360,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.861512,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.862221,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.862369,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.862499,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.863018,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.872948,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.873073,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.873149,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.873263,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.873481,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.873560,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.874957,192.168.0.13,192.168.0.23,TCP,927
2019-05-27 07:36:33.875970,192.168.0.13,192.168.0.23,TCP,923
2019-05-27 07:36:33.881180,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.881866,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.889407,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.889549,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.889625,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.889748,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.889961,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.890080,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.890209,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.890286,192.168.0.1,192.168.0.14,TCP,1066
2019-05-27 07:36:33.895432,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.895631,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.895714,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.895795,192.168.0.1,192.168.0.14,TCP,1562
2019-05-27 07:36:33.895951,192.168.0.1,192.168.0.14,TCP,1558
2019-05-27 07:36:33.896031,192.168.0.1,192.168.0.14,TCP,528
2019-05-27 07:36:33.896112,192.168.0.1,192.168.0.14,TCP,114
2019-05-27 07:36:33.899637,192.168.0.1,192.168.0.14,TCP,114
2019-05-27 07:36:33.943290,192.168.0.13,192.168.0.23,TCP,935
2019-05-27 07:36:33.943827,192.168.0.13,192.168.0.23,TCP,931
2019-05-27 07:36:33.948145,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.948555,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:33.996667,192.168.0.13,192.168.0.23,TCP,1291
2019-05-27 07:36:33.997235,192.168.0.13,192.168.0.23,TCP,1287
2019-05-27 07:36:33.999236,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:33.999648,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.058611,192.168.0.23,163.152.1.1,,119
2019-05-27 07:36:34.060027,163.152.1.1,192.168.0.23,,410
2019-05-27 07:36:34.072659,192.168.0.23,172.217.31.133,TCP,118
2019-05-27 07:36:34.087793,192.168.0.13,192.168.0.23,TCP,895
2019-05-27 07:36:34.088327,192.168.0.13,192.168.0.23,TCP,891
2019-05-27 07:36:34.090996,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.091369,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.106798,172.217.31.133,192.168.0.23,TCP,118
2019-05-27 07:36:34.109038,192.168.0.23,172.217.31.133,TCP,110
2019-05-27 07:36:34.117198,192.168.0.23,172.217.31.133,TCP,293
2019-05-27 07:36:34.144826,192.168.0.13,192.168.0.23,TCP,887
2019-05-27 07:36:34.146252,192.168.0.13,192.168.0.23,TCP,883
2019-05-27 07:36:34.148944,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.149358,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.157479,172.217.31.133,192.168.0.23,TCP,110
2019-05-27 07:36:34.193882,172.217.31.133,192.168.0.23,TCP,1536
2019-05-27 07:36:34.194001,172.217.31.133,192.168.0.23,TCP,1036
2019-05-27 07:36:34.204839,192.168.0.13,192.168.0.23,TCP,947
2019-05-27 07:36:34.205256,192.168.0.13,192.168.0.23,TCP,943
2019-05-27 07:36:34.208139,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.208692,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.219508,192.168.0.23,172.217.31.133,TCP,203
2019-05-27 07:36:34.253716,172.217.31.133,192.168.0.23,TCP,402
2019-05-27 07:36:34.253839,172.217.31.133,192.168.0.23,TCP,179
2019-05-27 07:36:34.255553,192.168.0.23,172.217.31.133,TCP,1072
2019-05-27 07:36:34.264846,192.168.0.13,192.168.0.23,TCP,899
2019-05-27 07:36:34.265303,192.168.0.13,192.168.0.23,TCP,895
2019-05-27 07:36:34.270658,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.271086,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.290064,172.217.31.133,192.168.0.23,TCP,148
2019-05-27 07:36:34.292586,192.168.0.23,172.217.31.133,TCP,148
2019-05-27 07:36:34.355906,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:34.356027,192.168.0.13,192.168.0.23,TCP,144
2019-05-27 07:36:34.357493,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:34.357982,192.168.0.13,192.168.0.23,TCP,144
2019-05-27 07:36:34.406351,192.168.0.13,192.168.0.23,TCP,1502
2019-05-27 07:36:34.473641,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:34.473763,192.168.0.13,192.168.0.23,TCP,148
2019-05-27 07:36:34.473837,172.217.31.133,192.168.0.23,TCP,118
2019-05-27 07:36:34.473910,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:34.477801,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.478232,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.479503,192.168.0.13,192.168.0.23,TCP,1110
2019-05-27 07:36:34.481781,192.168.0.13,192.168.0.23,TCP,1106
2019-05-27 07:36:34.484961,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.485341,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.501345,192.168.0.23,224.0.0.251,,163
2019-05-27 07:36:34.501681,192.168.0.23,224.0.0.251,,167
2019-05-27 07:36:34.501900,192.168.0.23,224.0.0.251,,167
2019-05-27 07:36:34.557149,192.168.0.13,192.168.0.23,TCP,859
2019-05-27 07:36:34.557537,192.168.0.13,192.168.0.23,TCP,851
2019-05-27 07:36:34.560674,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.561083,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.615085,192.168.0.13,192.168.0.23,TCP,847
2019-05-27 07:36:34.615487,192.168.0.13,192.168.0.23,TCP,843
2019-05-27 07:36:34.617661,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.654532,,,,90
2019-05-27 07:36:34.654954,,,,90
2019-05-27 07:36:34.674917,192.168.0.13,192.168.0.23,TCP,1498
2019-05-27 07:36:34.675037,192.168.0.13,192.168.0.23,TCP,144
2019-05-27 07:36:34.675930,192.168.0.13,192.168.0.23,TCP,1506
2019-05-27 07:36:34.676049,192.168.0.13,192.168.0.23,TCP,140
2019-05-27 07:36:34.676517,172.217.31.133,192.168.0.23,TCP,830
2019-05-27 07:36:34.678547,172.217.31.133,192.168.0.23,TCP,194
2019-05-27 07:36:34.679962,172.217.31.133,192.168.0.23,TCP,156
2019-05-27 07:36:34.680049,172.217.31.133,192.168.0.23,TCP,156
2019-05-27 07:36:34.680484,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.680830,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.682075,192.168.0.13,192.168.0.23,TCP,168
2019-05-27 07:36:34.682480,192.168.0.13,192.168.0.23,TCP,164
2019-05-27 07:36:34.688211,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.688625,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.720486,192.168.0.23,172.217.31.133,TCP,110
2019-05-27 07:36:34.734677,192.168.0.13,192.168.0.23,TCP,899
2019-05-27 07:36:34.737967,192.168.0.13,192.168.0.23,TCP,895
2019-05-27 07:36:34.740378,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.740834,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.756387,192.168.0.23,172.217.31.133,TCP,118
2019-05-27 07:36:34.791004,172.217.31.133,192.168.0.23,TCP,118
2019-05-27 07:36:34.793247,192.168.0.23,172.217.31.133,TCP,110
2019-05-27 07:36:34.794537,192.168.0.13,192.168.0.23,TCP,835
2019-05-27 07:36:34.795279,192.168.0.13,192.168.0.23,TCP,831
2019-05-27 07:36:34.795773,192.168.0.23,172.217.31.133,TCP,156
2019-05-27 07:36:34.797315,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.797764,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.855651,192.168.0.23,172.217.31.133,TCP,627
2019-05-27 07:36:34.884759,192.168.0.13,192.168.0.23,TCP,927
2019-05-27 07:36:34.885424,192.168.0.13,192.168.0.23,TCP,923
2019-05-27 07:36:34.888450,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.891110,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.891262,172.217.31.133,192.168.0.23,TCP,118
2019-05-27 07:36:34.891338,172.217.31.133,192.168.0.23,TCP,266
2019-05-27 07:36:34.891486,172.217.31.133,192.168.0.23,TCP,118
2019-05-27 07:36:34.891561,172.217.31.133,192.168.0.23,TCP,266
2019-05-27 07:36:34.893863,192.168.0.23,172.217.31.133,TCP,110
2019-05-27 07:36:34.897685,192.168.0.23,172.217.31.133,TCP,161
2019-05-27 07:36:34.931691,172.217.31.133,192.168.0.23,TCP,179
2019-05-27 07:36:34.942923,192.168.0.23,172.217.31.133,TCP,163
2019-05-27 07:36:34.944483,192.168.0.13,192.168.0.23,TCP,895
2019-05-27 07:36:34.945002,192.168.0.13,192.168.0.23,TCP,891
2019-05-27 07:36:34.947523,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:34.947943,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:34.993336,192.168.0.1,224.0.0.1,,94
2019-05-27 07:36:34.993576,192.168.0.1,224.0.0.1,,90
2019-05-27 07:36:34.993726,192.168.0.1,224.0.0.1,,94
2019-05-27 07:36:35.006122,192.168.0.13,192.168.0.23,TCP,1291
2019-05-27 07:36:35.006670,192.168.0.13,192.168.0.23,TCP,1287
2019-05-27 07:36:35.009379,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:35.009757,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:35.016082,172.217.31.133,192.168.0.23,TCP,110
2019-05-27 07:36:35.018698,192.168.0.23,172.217.31.133,TCP,1065
2019-05-27 07:36:35.034834,192.168.0.23,163.152.1.1,,118
2019-05-27 07:36:35.036073,163.152.1.1,192.168.0.23,,382
2019-05-27 07:36:35.038910,192.168.0.23,163.152.11.6,,118
2019-05-27 07:36:35.040761,163.152.11.6,192.168.0.23,,382
2019-05-27 07:36:35.051973,172.217.31.133,192.168.0.23,TCP,118
2019-05-27 07:36:35.052095,172.217.31.133,192.168.0.23,TCP,148
2019-05-27 07:36:35.064638,192.168.0.13,192.168.0.23,TCP,847
2019-05-27 07:36:35.065146,192.168.0.13,192.168.0.23,TCP,843
2019-05-27 07:36:35.069528,192.168.0.23,192.168.0.13,TCP,110
2019-05-27 07:36:35.069937,192.168.0.23,192.168.0.13,TCP,114
2019-05-27 07:36:35.082578,192.168.0.23,224.0.1.187,,90
2019-05-27 07:36:35.083913,192.168.0.13,224.0.0.251,,94
2019-05-27 07:36:35.084324,192.168.0.23,224.0.0.251,,90
2019-05-27 07:36:35.104564,192.168.0.13,239.255.255.250,,94
2019-05-27 07:36:35.148042,222.75.1.124,192.168.0.13,TCP,79
2019-05-27 07:36:35.148803,,,,67
2019-05-27 07:36:35.149695,,,,90
2019-05-27 07:36:35.151915,222.227.15.14,192.168.0.13,TCP,102
2019-05-27 07:36:35.153263,222.100.130.252,192.168.0.13,TCP,102
2019-05-27 07:36:35.154274,222.203.253.214,192.168.0.13,TCP,102
2019-05-27 07:36:35.155277,192.168.0.13,222.227.15.14,TCP,106
2019-05-27 07:36:35.156542,192.168.0.13,222.100.130.252,TCP,106
2019-05-27 07:36:35.159493,222.2.174.82,192.168.0.13,TCP,98
2019-05-27 07:36:35.159609,222.137.221.193,192.168.0.13,TCP,98
2019-05-27 07:36:35.159680,222.146.69.162,192.168.0.13,TCP,98
2019-05-27 07:36:35.159751,222.195.33.175,192.168.0.13,TCP,102
2019-05-27 07:36:35.160043,192.168.0.13,222.203.253.214,TCP,102
2019-05-27 07:36:35.160119,192.168.0.13,192.168.0.23,TCP,903
2019-05-27 07:36:35.161992,222.2.250.161,192.168.0.13,TCP,98
2019-05-27 07:36:35.162080,222.210.204.22,192.168.0.13,TCP,102
2019-05-27 07:36:35.164396,222.233.114.15,192.168.0.13,TCP,98
2019-05-27 07:36:35.164481,222.158.119.223,192.168.0.13,TCP,98
2019-05-27 07:36:35.164556,222.130.204.159,192.168.0.13,TCP,102
2019-05-27 07:36:35.164838,192.168.0.13,222.2.174.82,TCP,106
2019-05-27 07:36:35.165881,222.98.183.88,192.168.0.13,TCP,102
2019-05-27 07:36:35.167041,192.168.0.13,222.146.69.162,TCP,106
2019-05-27 07:36:35.167457,192.168.0.13,222.195.33.175,TCP,106
2019-05-27 07:36:35.167646,192.168.0.13,222.2.250.161,TCP,102
2019-05-27 07:36:35.167719,192.168.0.13,222.210.204.22,TCP,102
2019-05-27 07:36:35.167858,192.168.0.13,222.233.114.15,TCP,106
2019-05-27 07:36:35.169113,192.168.0.13,222.158.119.223,TCP,106
2019-05-27 07:36:35.169308,192.168.0.13,222.130.204.159,TCP,102
2019-05-27 07:36:35.169383,192.168.0.13,222.98.183.88,TCP,106
2019-05-27 07:36:35.170953,222.43.95.150,192.168.0.13,TCP,98
2019-05-27 07:36:35.171074,222.17.190.245,192.168.0.13,TCP,98
2019-05-27 07:36:35.171149,222.1.135.61,192.168.0.13,TCP,98
2019-05-27 07:36:35.171222,222.10.173.238,192.168.0.13,TCP,102
2019-05-27 07:36:35.172539,192.168.0.13,222.43.95.150,TCP,106
2019-05-27 07:36:35.173267,222.101.105.123,192.168.0.13,TCP,98
2019-05-27 07:36:35.173343,222.145.87.80,192.168.0.13,TCP,102
2019-05-27 07:36:35.174384,192.168.0.13,222.17.190.245,TCP,106
2019-05-27 07:36:35.175431,192.168.0.13,222.1.135.61,TCP,106
2019-05-27 07:36:35.175634,192.168.0.13,222.10.173.238,TCP,102
2019-05-27 07:36:35.175708,192.168.0.13,222.28.152.43,TCP,102
2019-05-27 07:36:35.175781,192.168.0.13,222.101.105.123,TCP,106
2019-05-27 07:36:35.180176,222.239.229.225,192.168.0.13,TCP,102
2019-05-27 07:36:35.180250,222.15.216.19,192.168.0.13,TCP,98
2019-05-27 07:36:35.180370,222.45.12.64,192.168.0.13,TCP,98
2019-05-27 07:36:35.180444,222.166.203.227,192.168.0.13,TCP,102
2019-05-27 07:36:35.181340,222.30.141.187,192.168.0.13,TCP,98
2019-05-27 07:36:35.181415,222.232.127.169,192.168.0.13,TCP,98
2019-05-27 07:36:35.181489,222.66.144.23,192.168.0.13,TCP,102
2019-05-27 07:36:35.181763,192.168.0.13,222.145.87.80,TCP,102
2019-05-27 07:36:35.181838,192.168.0.13,222.239.229.225,TCP,106
2019-05-27 07:36:35.183797,222.34.205.142,192.168.0.13,TCP,98
2019-05-27 07:36:35.183916,222.115.64.26,192.168.0.13,TCP,102
2019-05-27 07:36:35.184781,192.168.0.13,222.15.216.19,TCP,102
2019-05-27 07:36:35.184900,192.168.0.13,222.45.12.64,TCP,102
2019-05-27 07:36:35.184974,192.168.0.13,222.166.203.227,TCP,102
2019-05-27 07:36:35.185044,192.168.0.13,222.30.141.187,TCP,102
2019-05-27 07:36:35.185115,192.168.0.13,222.232.127.169,TCP,102
2019-05-27 07:36:35.185187,192.168.0.13,222.66.144.23,TCP,106
2019-05-27 07:36:35.185413,192.168.0.13,222.34.205.142,TCP,106
2019-05-27 07:36:35.186175,192.168.0.13,222.115.64.26,TCP,106
2019-05-27 07:36:35.187084,222.86.3.127,192.168.0.13,TCP,98
2019-05-27 07:36:35.187164,222.143.220.168,192.168.0.13,TCP,98
2019-05-27 07:36:35.187237,222.28.88.230,192.168.0.13,TCP,102
2019-05-27 07:36:35.187964,222.179.121.102,192.168.0.13,TCP,102
2019-05-27 07:36:35.189672,222.97.171.41,192.168.0.13,TCP,102
2019-05-27 07:36:35.190747,222.176.50.75,192.168.0.13,TCP,98
2019-05-27 07:36:35.190821,222.14.123.88,192.168.0.13,TCP,102
2019-05-27 07:36:35.190947,222.176.50.75,192.168.0.13,TCP,98
2019-05-27 07:36:35.191021,222.14.123.88,192.168.0.13,TCP,102
2019-05-27 07:36:35.192187,192.168.0.13,222.86.3.127,TCP,102
2019-05-27 07:36:35.192269,192.168.0.13,222.143.220.168,TCP,102
2019-05-27 07:36:35.192340,192.168.0.13,222.28.88.230,TCP,102
2019-05-27 07:36:35.192412,192.168.0.13,222.179.121.102,TCP,102
2019-05-27 07:36:35.192486,192.168.0.13,222.97.171.41,TCP,102
2019-05-27 07:36:35.192633,192.168.0.13,222.176.50.75,TCP,106
2019-05-27 07:36:35.192782,192.168.0.13,222.14.123.88,TCP,106
2019-05-27 07:36:35.195560,222.217.72.56,192.168.0.13,TCP,98
2019-05-27 07:36:35.195679,222.39.20.191,192.168.0.13,TCP,98
2019-05-27 07:36:35.195754,222.67.248.14,192.168.0.13,TCP,102
2019-05-27 07:36:35.198153,192.168.0.13,222.217.72.56,TCP,102
2019-05-27 07:36:35.198239,192.168.0.13,222.39.20.191,TCP,102
2019-05-27 07:36:35.198377,192.168.0.13,222.67.248.14,TCP,106
2019-05-27 07:36:35.199094,222.181.165.67,192.168.0.13,TCP,98
2019-05-27 07:36:35.199169,222.251.121.42,192.168.0.13,TCP,98
2019-05-27 07:36:35.199295,222.190.144.35,192.168.0.13,TCP,98
2019-05-27 07:36:35.199370,222.64.94.104,192.168.0.13,TCP,102
2019-05-27 07:36:35.200041,222.51.223.69,192.168.0.13,TCP,102
2019-05-27 07:36:35.200494,192.168.0.13,222.181.165.67,TCP,106
2019-05-27 07:36:35.200891,192.168.0.13,222.251.121.42,TCP,106
2019-05-27 07:36:35.201983,192.168.0.13,222.190.144.35,TCP,106
2019-05-27 07:36:35.202173,192.168.0.13,222.64.94.104,TCP,106
2019-05-27 07:36:35.202391,192.168.0.13,222.51.223.69,TCP,106
2019-05-27 07:36:35.203570,222.237.10.199,192.168.0.13,TCP,98
2019-05-27 07:36:35.203689,222.236.188.11,192.168.0.13,TCP,98
2019-05-27 07:36:35.203763,222.95.10.234,192.168.0.13,TCP,102
2019-05-27 07:36:35.204860,192.168.0.13,222.237.10.199,TCP,106
2019-05-27 07:36:35.205776,192.168.0.13,222.236.188.11,TCP,106
2019-05-27 07:36:35.205971,192.168.0.13,222.95.10.234,TCP,106
2019-05-27 07:36:35.206844,222.159.187.55,192.168.0.13,TCP,98
2019-05-27 07:36:35.206925,222.61.118.22,192.168.0.13,TCP,98
2019-05-27 07:36:35.206999,222.157.104.149,192.168.0.13,TCP,102
2019-05-27 07:36:35.210279,192.168.0.13,222.159.187.55,TCP,102
2019-05-27 07:36:35.210398,192.168.0.13,222.61.118.22,TCP,102
2019-05-27 07:36:35.210474,192.168.0.13,222.157.104.149,TCP,106
2019-05-27 07:36:35.211485,222.75.141.92,192.168.0.13,TCP,98
2019-05-27 07:36:35.211604,222.248.21.242,192.168.0.13,TCP,98
2019-05-27 07:36:35.211677,222.106.222.30,192.168.0.13,TCP,98
2019-05-27 07:36:35.211750,222.225.99.121,192.168.0.13,TCP,102
2019-05-27 07:36:35.212760,192.168.0.13,222.75.141.92,TCP,106
2019-05-27 07:36:35.213181,192.168.0.13,222.248.21.242,TCP,106
2019-05-27 07:36:35.213933,222.2.237.36,192.168.0.13,TCP,102
2019-05-27 07:36:35.214477,192.168.0.13,222.106.222.30,TCP,102
2019-05-27 07:36:35.214596,192.168.0.13,222.225.99.121,TCP,106
2019-05-27 07:36:35.215338,192.168.0.13,222.2.237.36,TCP,106
2019-05-27 07:36:35.215611,222.215.211.125,192.168.0.13,TCP,98
2019-05-27 07:36:35.215684,222.112.56.197,192.168.0.13,TCP,102
2019-05-27 07:36:35.216527,192.168.0.13,222.215.211.125,TCP,106
2019-05-27 07:36:35.217267,192.168.0.13,222.112.56.197,TCP,106
2019-05-27 07:36:35.218644,222.229.41.163,192.168.0.13,TCP,98
2019-05-27 07:36:35.218764,222.127.60.218,192.168.0.13,TCP,98
2019-05-27 07:36:35.218839,222.40.111.91,192.168.0.13,TCP,102
2019-05-27 07:36:35.219782,222.58.254.210,192.168.0.13,TCP,98
